AllowIPNPayment,AllowOnlinePayment,AllowOnlineCreditCardPayment,AllowOnlineACHPayment,domain,sparse,Id,SyncToken,CustomField,DocNumber,TxnDate,LinkedTxn,Line,DueDate,TotalAmt,ApplyTaxAfterDiscount,PrintStatus,EmailStatus,Balance,MetaData_CreateTime,MetaData_LastUpdatedTime,CurrencyRef_value,CurrencyRef_name,TxnTaxDetail_TxnTaxCodeRef_value,TxnTaxDetail_TotalTax,TxnTaxDetail_TaxLine,CustomerRef_value,CustomerRef_name,CustomerMemo_value,BillAddr_Id,BillAddr_Line1,BillAddr_Line2,BillAddr_Line3,BillAddr_Line4,BillAddr_Lat,BillAddr_Long,ShipAddr_Id,ShipAddr_Line1,ShipAddr_City,ShipAddr_CountrySubDivisionCode,ShipAddr_PostalCode,ShipAddr_Lat,ShipAddr_Long,SalesTermRef_value,SalesTermRef_name,BillEmail_Address,PrivateNote,DeliveryInfo_DeliveryType
False,False,False,False,QBO,False,930,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",6987,2021-11-18,[],"[{'Id': '1', 'LineNum': 1, 'Description': 'Rock Fountain', 'Amount': 275.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '5', 'name': 'Rock Fountain'}, 'UnitPrice': 275, 'Qty': 1, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Sprinkler Pipes', 'Amount': 16.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '17', 'name': 'Sprinkler Pipes'}, 'UnitPrice': 4, 'Qty': 4, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 291.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",2021-12-18,868,False,NeedToPrint,NotSet,750,2021-11-18 18:17:51,2021-11-21 21:27:51,AUD,Australian Dollar,,,,43,Jacint Tumacder,Thank you for your business and have a great day!,,,,,,,,,,,,,,,3,Net 30,,already,
False,False,False,False,QBO,False,931,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",5174,2023-02-22,"[{'TxnId': '48', 'TxnType': 'Estimate'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Custom Design', 'Amount': 300.0, 'LinkedTxn': [{'TxnId': '48', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '4', 'name': 'Design'}, 'UnitPrice': 75, 'Qty': 4, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Installation of landscape design', 'Amount': 250.0, 'LinkedTxn': [{'TxnId': '48', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '7', 'name': 'Installation'}, 'UnitPrice': 50, 'Qty': 5, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '3', 'LineNum': 3, 'Description': 'Rock Fountain', 'Amount': 275.0, 'LinkedTxn': [{'TxnId': '48', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '5', 'name': 'Rock Fountain'}, 'UnitPrice': 275, 'Qty': 1, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '4', 'LineNum': 4, 'Description': 'Garden Rocks', 'Amount': 180.0, 'LinkedTxn': [{'TxnId': '48', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '13', 'name': 'Rocks'}, 'UnitPrice': 22.5, 'Qty': 8, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 1005.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}, {'Amount': 50.25, 'DetailType': 'DiscountLineDetail', 'DiscountLineDetail': {'PercentBased': True, 'DiscountPercent': 5, 'DiscountAccountRef': {'value': '86', 'name': 'Discounts given'}}}]",2023-03-24,474,False,NotSet,NotSet,343,2023-02-22 21:07:24,2023-02-26 00:17:24,AUD,Australian Dollar,2.0,37.92,"[{'Amount': 37.92, 'DetailType': 'TaxLineDetail', 'TaxLineDetail': {'TaxRateRef': {'value': '3'}, 'PercentBased': True, 'TaxPercent': 8, 'NetAmountTaxable': 436.08}}]",44,Jen Zaccarella,Thank you for your business and have a great day!,,,,,,,,,,,,,,,3,Net 30,,moment current,
False,False,False,False,QBO,False,932,1,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",4979,2022-05-05,"[{'TxnId': '128', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 90.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 30, 'Qty': 3, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Rock Fountain', 'Amount': 275.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '5', 'name': 'Rock Fountain'}, 'UnitPrice': 275, 'Qty': 1, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 365.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",2022-06-04,492,False,NeedToPrint,NotSet,479,2022-05-05 11:58:50,2022-05-08 15:08:50,AUD,Australian Dollar,,,,34,Chadha's Consultants,Thank you for your business and have a great day!,,,,,,,,,,,,,,,3,Net 30,,suggest go,
False,False,False,False,QBO,False,933,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",9924,2022-11-12,"[{'TxnId': '31', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 100.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 25, 'Qty': 4, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 100.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",2022-12-12,451,False,NeedToPrint,NotSet,302,2022-11-12 14:19:10,2022-11-15 17:29:10,AUD,Australian Dollar,,,,46,Justine Outland,Thank you for your business and have a great day!,,,,,,,,,,,,,,,3,Net 30,,,
False,False,False,False,QBO,False,934,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",6060,2023-04-10,"[{'TxnId': '4', 'TxnType': 'TimeActivity'}, {'TxnId': '5', 'TxnType': 'TimeActivity'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Tree and Shrub Trimming', 'Amount': 30.0, 'LinkedTxn': [{'TxnId': '4', 'TxnType': 'TimeActivity'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ServiceDate': '2021-12-04', 'ItemRef': {'value': '18', 'name': 'Trimming'}, 'UnitPrice': 15, 'Qty': 2, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Garden Lighting', 'Amount': 45.0, 'LinkedTxn': [{'TxnId': '5', 'TxnType': 'TimeActivity'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ServiceDate': '2021-12-04', 'ItemRef': {'value': '8', 'name': 'Lighting'}, 'UnitPrice': 15, 'Qty': 3, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 75.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",2023-05-10,437,False,NotSet,NeedToSend,125,2023-04-10 01:41:23,2023-04-13 04:51:23,AUD,Australian Dollar,,,,43,Jacint Tumacder,Thank you for your business and have a great day!,,,,,,,,,,,,,,,3,Net 30,,baby minute structure born very,Email
False,False,False,False,QBO,False,935,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",1259,2022-05-20,[],"[{'Id': '1', 'LineNum': 1, 'Description': 'Sprinkler Heads', 'Amount': 30.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '16', 'name': 'Sprinkler Heads'}, 'UnitPrice': 2, 'Qty': 15, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Rock Fountain', 'Amount': 275.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '5', 'name': 'Rock Fountain'}, 'UnitPrice': 275, 'Qty': 1, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 305.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}, {'Amount': 30.5, 'DetailType': 'DiscountLineDetail', 'DiscountLineDetail': {'PercentBased': True, 'DiscountPercent': 10, 'DiscountAccountRef': {'value': '86', 'name': 'Discounts given'}}}]",2022-06-19,821,False,NotSet,NeedToSend,264,2022-05-20 05:22:16,2022-05-23 08:32:16,USD,United States Dollar,,,,28,Wedding Planning by Whitney,Thank you for your business and have a great day!,29.0,135 Broadway,Menlo Park,CA,94304,37.4846734,-122.1989488,29.0,135 Broadway,Menlo Park,CA,94304.0,37.4846734,-122.1989488,3,Net 30,Dream_Wedding@intuit.com,word according speech me produce,Email
False,False,False,False,QBO,False,936,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",5720,2021-07-13,"[{'TxnId': '29', 'TxnType': 'StatementCharge'}, {'TxnId': '98', 'TxnType': 'Payment'}]","[{'Amount': 75.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",2021-08-12,606,False,NotSet,NotSet,512,2021-07-13 22:33:58,2021-07-17 01:43:58,AUD,Australian Dollar,2.0,48.48,"[{'Amount': 48.48, 'DetailType': 'TaxLineDetail', 'TaxLineDetail': {'TaxRateRef': {'value': '3'}, 'PercentBased': True, 'TaxPercent': 8, 'NetAmountTaxable': 557.52}}]",30,Adwin Ko,Thank you for your business and have a great day!,2.0,25 Stone Drive,Sydney,NSW,2001,-33.737492,151.195909,,,,,,,,3,Net 30,,receive most,
False,False,False,False,QBO,False,937,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",4142,2020-12-10,"[{'TxnId': '120', 'TxnType': 'Payment'}, {'TxnId': '61', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Sprinkler Heads', 'Amount': 20.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '16', 'name': 'Sprinkler Heads'}, 'UnitPrice': 2, 'Qty': 10, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Sprinkler Pipes', 'Amount': 24.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '17', 'name': 'Sprinkler Pipes'}, 'UnitPrice': 4, 'Qty': 6, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '3', 'LineNum': 3, 'Description': 'Sod', 'Amount': 1750.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '14', 'name': 'Sod'}, 'UnitPrice': 35, 'Qty': 50, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '4', 'LineNum': 4, 'Description': 'Installation Hours', 'Amount': 400.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '1', 'name': 'Services'}, 'UnitPrice': 50, 'Qty': 8, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 2194.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",2021-01-09,159,False,NeedToPrint,NotSet,130,2020-12-10 21:20:46,2020-12-14 00:30:46,USD,United States Dollar,,,,21,Rondonuwu Fruit and Vegi,Thank you for your business and have a great day!,22.0,847 California Ave.,San Jose,CA,95021,37.3313585,-121.911372,22.0,847 California Ave.,San Jose,CA,95021.0,37.3313585,-121.911372,3,Net 30,Tony@Rondonuwu.com,argue well treatment thank soldier,
False,False,False,False,QBO,False,938,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",8985,2023-04-25,[],"[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 80.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 20, 'Qty': 4, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 80.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",2023-05-25,410,False,NotSet,NotSet,62,2023-04-25 23:51:39,2023-04-29 03:01:39,AUD,Australian Dollar,,,,52,Nadia Phillipchuk,Thank you for your business and have a great day!,,,,,,,,,,,,,,,3,Net 30,,according ball carry,
False,False,False,False,QBO,False,939,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",2004,2021-06-23,[],"[{'Id': '1', 'LineNum': 1, 'Description': 'Rock Fountain', 'Amount': 275.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '5', 'name': 'Rock Fountain'}, 'UnitPrice': 275, 'Qty': 1, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Sprinkler Pipes', 'Amount': 16.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '17', 'name': 'Sprinkler Pipes'}, 'UnitPrice': 4, 'Qty': 4, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 291.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",2021-07-23,876,False,NeedToPrint,NotSet,791,2021-06-23 08:50:58,2021-06-26 12:00:58,USD,United States Dollar,,,,27,Video Games by Dan,Thank you for your business and have a great day!,28.0,202 Main St.,Tucson,AZ,85704,32.2242351,-110.9758242,28.0,202 Main St.,Tucson,AZ,85704.0,32.2242351,-110.9758242,3,Net 30,Videogames@intuit.com,side trade beautiful identify,
False,False,False,False,QBO,False,940,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",3675,2022-11-14,[],"[{'Id': '1', 'LineNum': 1, 'Description': 'Sprinkler Heads', 'Amount': 30.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '16', 'name': 'Sprinkler Heads'}, 'UnitPrice': 2, 'Qty': 15, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Rock Fountain', 'Amount': 275.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '5', 'name': 'Rock Fountain'}, 'UnitPrice': 275, 'Qty': 1, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 305.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}, {'Amount': 30.5, 'DetailType': 'DiscountLineDetail', 'DiscountLineDetail': {'PercentBased': True, 'DiscountPercent': 10, 'DiscountAccountRef': {'value': '86', 'name': 'Discounts given'}}}]",2022-12-14,169,False,NotSet,NeedToSend,126,2022-11-14 19:26:44,2022-11-17 22:36:44,AUD,Australian Dollar,2.0,13.52,"[{'Amount': 13.52, 'DetailType': 'TaxLineDetail', 'TaxLineDetail': {'TaxRateRef': {'value': '3'}, 'PercentBased': True, 'TaxPercent': 8, 'NetAmountTaxable': 155.48}}]",42,Himateja Madala,Thank you for your business and have a great day!,14.0,105 Woodlawn Drive,Sydney,NSW,2000,-33.7817633,150.953599,,,,,,,,3,Net 30,,perform,Email
False,False,False,False,QBO,False,941,1,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",4925,2022-03-07,"[{'TxnId': '97', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 50.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 25, 'Qty': 2, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Pest Control Services', 'Amount': 35.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '10', 'name': 'Pest Control'}, 'UnitPrice': 35, 'Qty': 1, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '3', 'LineNum': 3, 'Description': 'Sod', 'Amount': 131.25, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '14', 'name': 'Sod'}, 'UnitPrice': 8.75, 'Qty': 15, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 216.25, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",2022-04-06,383,False,NeedToPrint,NotSet,171,2022-03-07 20:16:06,2022-03-10 23:26:06,USD,United States Dollar,,,,15,Pye's Cakes,Thank you for your business and have a great day!,15.0,350 Mountain View Dr.,South Orange,NJ,7079,40.7633073,-74.2426072,15.0,350 Mountain View Dr.,South Orange,NJ,7079.0,40.7633073,-74.2426072,3,Net 30,pyescakes@intuit.com,age big begin,
False,False,False,False,QBO,False,942,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",2963,2022-08-18,"[{'TxnId': '120', 'TxnType': 'Payment'}, {'TxnId': '61', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Sprinkler Heads', 'Amount': 20.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '16', 'name': 'Sprinkler Heads'}, 'UnitPrice': 2, 'Qty': 10, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Sprinkler Pipes', 'Amount': 24.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '17', 'name': 'Sprinkler Pipes'}, 'UnitPrice': 4, 'Qty': 6, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '3', 'LineNum': 3, 'Description': 'Sod', 'Amount': 1750.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '14', 'name': 'Sod'}, 'UnitPrice': 35, 'Qty': 50, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '4', 'LineNum': 4, 'Description': 'Installation Hours', 'Amount': 400.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '1', 'name': 'Services'}, 'UnitPrice': 50, 'Qty': 8, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 2194.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",2022-09-17,497,False,NeedToPrint,NeedToSend,339,2022-08-18 02:19:43,2022-08-21 05:29:43,USD,United States Dollar,2.0,39.76,"[{'Amount': 39.76, 'DetailType': 'TaxLineDetail', 'TaxLineDetail': {'TaxRateRef': {'value': '3'}, 'PercentBased': True, 'TaxPercent': 8, 'NetAmountTaxable': 457.24}}]",8,Freeman Sporting Goods:0969 Ocean View Road,Thank you for your business and have a great day!,8.0,370 Easy St.,Middlefield,CA,94482,37.4031672,-122.0642815,8.0,370 Easy St.,Middlefield,CA,94482.0,37.4031672,-122.0642815,3,Net 30,Sporting_goods@intuit.com,here rich morning,Email
False,False,False,False,QBO,False,943,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",5267,2021-03-04,"[{'TxnId': '26', 'TxnType': 'ReimburseCharge'}, {'TxnId': '40', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Lumber', 'Amount': 103.55, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ServiceDate': '2021-12-03', 'ItemRef': {'value': '1', 'name': 'Services'}, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 103.55, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",2021-04-03,306,False,NotSet,NotSet,189,2021-03-04 13:18:01,2021-03-07 16:28:01,USD,United States Dollar,2.0,24.48,"[{'Amount': 24.48, 'DetailType': 'TaxLineDetail', 'TaxLineDetail': {'TaxRateRef': {'value': '3'}, 'PercentBased': True, 'TaxPercent': 8, 'NetAmountTaxable': 281.52}}]",1,Amy's Bird Sanctuary,Thank you for your business and have a great day!,2.0,4581 Finch St.,Bayshore,CA,94326,INVALID,INVALID,2.0,4581 Finch St.,Bayshore,CA,94326.0,INVALID,INVALID,3,Net 30,Birds@Intuit.com,,
False,False,False,False,QBO,False,944,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",2123,2021-09-25,"[{'TxnId': '120', 'TxnType': 'Payment'}, {'TxnId': '61', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Sprinkler Heads', 'Amount': 20.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '16', 'name': 'Sprinkler Heads'}, 'UnitPrice': 2, 'Qty': 10, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Sprinkler Pipes', 'Amount': 24.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '17', 'name': 'Sprinkler Pipes'}, 'UnitPrice': 4, 'Qty': 6, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '3', 'LineNum': 3, 'Description': 'Sod', 'Amount': 1750.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '14', 'name': 'Sod'}, 'UnitPrice': 35, 'Qty': 50, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '4', 'LineNum': 4, 'Description': 'Installation Hours', 'Amount': 400.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '1', 'name': 'Services'}, 'UnitPrice': 50, 'Qty': 8, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 2194.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",2021-10-25,342,False,NeedToPrint,NotSet,256,2021-09-25 16:06:37,2021-09-28 19:16:37,AUD,Australian Dollar,,,,42,Himateja Madala,Thank you for your business and have a great day!,14.0,105 Woodlawn Drive,Sydney,NSW,2000,-33.7817633,150.953599,,,,,,,,3,Net 30,,cultural article new care serve,
False,False,False,False,QBO,False,945,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",9273,2021-12-24,"[{'TxnId': '48', 'TxnType': 'Estimate'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Custom Design', 'Amount': 300.0, 'LinkedTxn': [{'TxnId': '48', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '4', 'name': 'Design'}, 'UnitPrice': 75, 'Qty': 4, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Installation of landscape design', 'Amount': 250.0, 'LinkedTxn': [{'TxnId': '48', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '7', 'name': 'Installation'}, 'UnitPrice': 50, 'Qty': 5, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '3', 'LineNum': 3, 'Description': 'Rock Fountain', 'Amount': 275.0, 'LinkedTxn': [{'TxnId': '48', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '5', 'name': 'Rock Fountain'}, 'UnitPrice': 275, 'Qty': 1, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '4', 'LineNum': 4, 'Description': 'Garden Rocks', 'Amount': 180.0, 'LinkedTxn': [{'TxnId': '48', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '13', 'name': 'Rocks'}, 'UnitPrice': 22.5, 'Qty': 8, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 1005.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}, {'Amount': 50.25, 'DetailType': 'DiscountLineDetail', 'DiscountLineDetail': {'PercentBased': True, 'DiscountPercent': 5, 'DiscountAccountRef': {'value': '86', 'name': 'Discounts given'}}}]",2022-01-23,959,False,NotSet,NeedToSend,555,2021-12-24 23:34:37,2021-12-28 02:44:37,USD,United States Dollar,,,,12,Jeff's Jalopies,Thank you for your business and have a great day!,12.0,12 Willow Rd.,Menlo Park,CA,94305,37.4495308,-122.1726923,12.0,12 Willow Rd.,Menlo Park,CA,94305.0,37.4495308,-122.1726923,3,Net 30,Jalopies@intuit.com,thousand voice dog,Email
False,False,False,False,QBO,False,946,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",1514,2022-03-14,"[{'TxnId': '97', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 50.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 25, 'Qty': 2, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Pest Control Services', 'Amount': 35.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '10', 'name': 'Pest Control'}, 'UnitPrice': 35, 'Qty': 1, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '3', 'LineNum': 3, 'Description': 'Sod', 'Amount': 131.25, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '14', 'name': 'Sod'}, 'UnitPrice': 8.75, 'Qty': 15, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 216.25, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",2022-04-13,757,False,NeedToPrint,NeedToSend,483,2022-03-14 11:16:49,2022-03-17 14:26:49,USD,United States Dollar,,,,2,Bill's Windsurf Shop,Thank you for your business and have a great day!,3.0,12 Ocean Dr.,Half Moon Bay,CA,94213,37.4307072,-122.4295234,,,,,,,,3,Net 30,Surf@Intuit.com,none investment move make partner,Email
