domain,sparse,Id,SyncToken,CustomField,DocNumber,TxnDate,LinkedTxn,Line,TotalAmt,ApplyTaxAfterDiscount,PrintStatus,EmailStatus,Balance,MetaData_CreateTime,MetaData_LastUpdatedTime,CurrencyRef_value,CurrencyRef_name,TxnTaxDetail_TotalTax,CustomerRef_value,CustomerRef_name,CustomerMemo_value,BillAddr_Id,BillAddr_Line1,BillAddr_Line2,BillAddr_Line3,BillAddr_Line4,BillAddr_Lat,BillAddr_Long,BillEmail_Address,DepositToAccountRef_value,DepositToAccountRef_name,ShipAddr_Id,ShipAddr_Line1,ShipAddr_City,ShipAddr_CountrySubDivisionCode,ShipAddr_PostalCode,ShipAddr_Lat,ShipAddr_Long,ShipAddr_Country,PaymentMethodRef_value,PaymentMethodRef_name,PaymentRefNum
QBO,False,552,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",5271,2022-07-06,"[{'TxnId': '74', 'TxnType': 'Payment'}, {'TxnId': '72', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 120.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 30, 'Qty': 4, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Pest Control Services', 'Amount': 35.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '10', 'name': 'Pest Control'}, 'UnitPrice': 35, 'Qty': 1, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '3', 'LineNum': 3, 'Description': 'Maintenance & Repair', 'Amount': 50.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '9', 'name': 'Maintenance & Repair'}, 'UnitPrice': 50, 'Qty': 1, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 205.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",531,False,NeedToPrint,NeedToSend,332,2022-07-06 19:03:28,2022-07-09 22:13:28,AUD,Australian Dollar,,41,Hazel Robinson,Thank you for your business and have a great day!,13.0,PO Box 699,Richmond,VIC,3004,-37.809902,144.992981,,9,Commissions & fees,,,,,,,,,2.0,Cheque,88602.0
QBO,False,553,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",3437,2023-02-19,"[{'TxnId': '128', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 90.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 30, 'Qty': 3, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Rock Fountain', 'Amount': 275.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '5', 'name': 'Rock Fountain'}, 'UnitPrice': 275, 'Qty': 1, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 365.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",595,False,NotSet,NeedToSend,321,2023-02-19 15:53:49,2023-02-22 19:03:49,AUD,Australian Dollar,,55,Oxon Insurance Agency:Oxon -- Holiday Party,Thank you for your business and have a great day!,48.0,11 Chain Road,Melbourne,VIC,3001,-38.066621,145.297772,,24,Utilities,48.0,11 Chain Road,Melbourne,VIC,3001.0,-38.066621,145.297772,,1.0,Cash,
QBO,False,554,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",9070,2023-01-13,"[{'TxnId': '46', 'TxnType': 'Estimate'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Pest Control Services', 'Amount': 70.0, 'LinkedTxn': [{'TxnId': '46', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '10', 'name': 'Pest Control'}, 'UnitPrice': 35, 'Qty': 2, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 70.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",722,False,NotSet,NeedToSend,425,2023-01-13 06:00:01,2023-01-16 09:10:01,AUD,Australian Dollar,57.76,39,Froilan Rosqueta,Thank you for your business and have a great day!,10.0,27 Main Road,Sydney,NSW,2001,-33.928982,151.112931,,4,Undeposited Funds,,,,,,,,,,,
QBO,False,555,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",7092,2023-11-21,"[{'TxnId': '120', 'TxnType': 'Payment'}, {'TxnId': '61', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Sprinkler Heads', 'Amount': 20.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '16', 'name': 'Sprinkler Heads'}, 'UnitPrice': 2, 'Qty': 10, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Sprinkler Pipes', 'Amount': 24.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '17', 'name': 'Sprinkler Pipes'}, 'UnitPrice': 4, 'Qty': 6, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '3', 'LineNum': 3, 'Description': 'Sod', 'Amount': 1750.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '14', 'name': 'Sod'}, 'UnitPrice': 35, 'Qty': 50, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '4', 'LineNum': 4, 'Description': 'Installation Hours', 'Amount': 400.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '1', 'name': 'Services'}, 'UnitPrice': 50, 'Qty': 8, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 2194.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",650,False,NeedToPrint,NeedToSend,505,2023-11-21 19:14:15,2023-11-24 22:24:15,AUD,Australian Dollar,,45,Jordan Burgess,Thank you for your business and have a great day!,15.0,1 Success Way,Sydney,NSW,2000,-33.871226,150.897656,,89,Arizona Dept. of Revenue Payable,,,,,,,,,2.0,Cheque,51797.0
QBO,False,556,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",2984,2022-03-05,[],"[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 50.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 25, 'Qty': 2, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Pest Control Services', 'Amount': 35.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '10', 'name': 'Pest Control'}, 'UnitPrice': 35, 'Qty': 1, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 85.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",830,False,NotSet,NotSet,283,2022-03-05 08:07:13,2022-03-08 11:17:13,USD,United States Dollar,66.4,21,Rondonuwu Fruit and Vegi,Thank you for your business and have a great day!,22.0,847 California Ave.,San Jose,CA,95021,37.3313585,-121.911372,Tony@Rondonuwu.com,61,Maintenance and Repairs,22.0,847 California Ave.,San Jose,CA,95021.0,37.3313585,-121.911372,,1.0,Cash,
QBO,False,557,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",4459,2023-10-08,[],"[{'Id': '1', 'LineNum': 1, 'Description': 'Sprinkler Heads', 'Amount': 30.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '16', 'name': 'Sprinkler Heads'}, 'UnitPrice': 2, 'Qty': 15, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Rock Fountain', 'Amount': 275.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '5', 'name': 'Rock Fountain'}, 'UnitPrice': 275, 'Qty': 1, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 305.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}, {'Amount': 30.5, 'DetailType': 'DiscountLineDetail', 'DiscountLineDetail': {'PercentBased': True, 'DiscountPercent': 10, 'DiscountAccountRef': {'value': '86', 'name': 'Discounts given'}}}]",720,False,NotSet,NotSet,401,2023-10-08 10:41:15,2023-10-11 13:51:15,USD,United States Dollar,57.6,4,Diego Rodriguez,Thank you for your business and have a great day!,5.0,321 Channing,Palo Alto,CA,94303,37.443231,-122.1561846,Diego@Rodriguez.com,5,Fees Billed,,,,,,,,,,,
QBO,False,558,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",8461,2023-02-20,[],"[{'Id': '1', 'LineNum': 1, 'Description': 'Sod', 'Amount': 50.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '14', 'name': 'Sod'}, 'UnitPrice': 10, 'Qty': 5, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '2', 'LineNum': 2, 'Description': '2 cubic ft. bag', 'Amount': 50.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '15', 'name': 'Soil'}, 'UnitPrice': 10, 'Qty': 5, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '3', 'LineNum': 3, 'Description': 'Weekly Gardening Service', 'Amount': 87.5, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 25, 'Qty': 3.5, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '4', 'LineNum': 4, 'Description': 'Rock Fountain', 'Amount': 275.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '5', 'name': 'Rock Fountain'}, 'UnitPrice': 275, 'Qty': 1, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '5', 'LineNum': 5, 'Description': 'Fountain Pump', 'Amount': 15.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '11', 'name': 'Pump'}, 'UnitPrice': 15, 'Qty': 1, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 477.5, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",805,False,NotSet,NeedToSend,366,2023-02-20 04:56:47,2023-02-23 08:06:47,AUD,Australian Dollar,64.4,36,Cheng-Cheng Lok,Thank you for your business and have a great day!,7.0,20 Chain Road,Melbourne,VIC,3001,-38.226863,145.180924,,56,Fuel,,,,,,,,,1.0,Cash,
QBO,False,559,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",5368,2023-11-02,[],"[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 50.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 25, 'Qty': 2, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Pest Control Services', 'Amount': 35.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '10', 'name': 'Pest Control'}, 'UnitPrice': 35, 'Qty': 1, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 85.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",586,False,NeedToPrint,NotSet,263,2023-11-02 15:08:33,2023-11-05 18:18:33,AUD,Australian Dollar,,42,Himateja Madala,Thank you for your business and have a great day!,14.0,105 Woodlawn Drive,Sydney,NSW,2000,-33.7817633,150.953599,,45,Landscaping Services,,,,,,,,,2.0,Cheque,99786.0
QBO,False,560,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",4956,2021-11-10,"[{'TxnId': '31', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 100.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 25, 'Qty': 4, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 100.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",562,False,NeedToPrint,NeedToSend,116,2021-11-10 12:42:20,2021-11-13 15:52:20,AUD,Australian Dollar,44.96,30,Adwin Ko,Thank you for your business and have a great day!,2.0,25 Stone Drive,Sydney,NSW,2001,-33.737492,151.195909,,41,Mastercard,,,,,,,,,,,
QBO,False,561,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",4019,2022-07-05,"[{'TxnId': '15', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 80.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 20, 'Qty': 4, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 80.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",476,False,NeedToPrint,NotSet,427,2022-07-05 01:16:38,2022-07-08 04:26:38,USD,United States Dollar,38.08,18,Paulsen Medical Supplies,Thank you for your business and have a great day!,18.0,900 Main St.,Middlefield,CA,94303,37.445013,-122.1391443,Medical@intuit.com,28,Disposal Fees,19.0,38921 S. Boise Ave,Middlefield,CA,94304.0,37.3989376,-122.1443935,,1.0,Cash,
QBO,False,562,1,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",4356,2023-11-25,"[{'TxnId': '97', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 50.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 25, 'Qty': 2, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Pest Control Services', 'Amount': 35.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '10', 'name': 'Pest Control'}, 'UnitPrice': 35, 'Qty': 1, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '3', 'LineNum': 3, 'Description': 'Sod', 'Amount': 131.25, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '14', 'name': 'Sod'}, 'UnitPrice': 8.75, 'Qty': 15, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 216.25, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",817,False,NeedToPrint,NotSet,686,2023-11-25 03:45:18,2023-11-28 06:55:18,AUD,Australian Dollar,,53,Oxon Insurance Agency,Thank you for your business and have a great day!,3.0,11 Chain Road,Melbourne,VIC,3001,-38.066621,145.297772,,31,Uncategorized Expense,3.0,11 Chain Road,Melbourne,VIC,3001.0,-38.066621,145.297772,,1.0,Cash,
QBO,False,563,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",8422,2021-05-12,"[{'TxnId': '101', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': '2 cubic ft. bag', 'Amount': 150.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '15', 'name': 'Soil'}, 'UnitPrice': 10, 'Qty': 15, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Rock Fountain', 'Amount': 275.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '5', 'name': 'Rock Fountain'}, 'UnitPrice': 275, 'Qty': 1, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 425.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",815,False,NeedToPrint,NotSet,731,2021-05-12 15:17:23,2021-05-15 18:27:23,USD,United States Dollar,65.2,23,Shara Barnett:Barnett Design,Thank you for your business and have a great day!,24.0,19 Main St.,Middlefield,CA,94303,37.445013,-122.1391443,Design@intuit.com,10,Dues & Subscriptions,24.0,19 Main St.,Middlefield,CA,94303.0,37.445013,-122.1391443,,,,
QBO,False,564,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",3305,2022-05-31,"[{'TxnId': '4', 'TxnType': 'TimeActivity'}, {'TxnId': '5', 'TxnType': 'TimeActivity'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Tree and Shrub Trimming', 'Amount': 30.0, 'LinkedTxn': [{'TxnId': '4', 'TxnType': 'TimeActivity'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ServiceDate': '2021-12-04', 'ItemRef': {'value': '18', 'name': 'Trimming'}, 'UnitPrice': 15, 'Qty': 2, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Garden Lighting', 'Amount': 45.0, 'LinkedTxn': [{'TxnId': '5', 'TxnType': 'TimeActivity'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ServiceDate': '2021-12-04', 'ItemRef': {'value': '8', 'name': 'Lighting'}, 'UnitPrice': 15, 'Qty': 3, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 75.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",402,False,NotSet,NotSet,86,2022-05-31 22:23:01,2022-06-04 01:33:01,AUD,Australian Dollar,32.16,36,Cheng-Cheng Lok,Thank you for your business and have a great day!,7.0,20 Chain Road,Melbourne,VIC,3001,-38.226863,145.180924,,28,Disposal Fees,,,,,,,,,,,
QBO,False,565,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",9677,2022-02-06,"[{'TxnId': '15', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 80.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 20, 'Qty': 4, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 80.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",277,False,NotSet,NotSet,256,2022-02-06 11:06:58,2022-02-09 14:16:58,AUD,Australian Dollar,,43,Jacint Tumacder,Thank you for your business and have a great day!,,,,,,,,,87,Unapplied Cash Payment Income,,,,,,,,,,,
QBO,False,566,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",7070,2021-01-17,"[{'TxnId': '32', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Custom Design', 'Amount': 750.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '4', 'name': 'Design'}, 'UnitPrice': 75, 'Qty': 10, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 750.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",511,False,NotSet,NeedToSend,349,2021-01-17 19:35:23,2021-01-20 22:45:23,USD,United States Dollar,40.88,28,Wedding Planning by Whitney,Thank you for your business and have a great day!,29.0,135 Broadway,Menlo Park,CA,94304,37.4846734,-122.1989488,Dream_Wedding@intuit.com,63,Job Materials,29.0,135 Broadway,Menlo Park,CA,94304.0,37.4846734,-122.1989488,,,,
QBO,False,567,1,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",8738,2022-03-22,"[{'TxnId': '15', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 80.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 20, 'Qty': 4, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 80.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",151,False,NeedToPrint,NeedToSend,131,2022-03-22 12:17:22,2022-03-25 15:27:22,AUD,Australian Dollar,12.08,37,Clement's Cleaners,Thank you for your business and have a great day!,8.0,101 River St,Melbourne,VIC,3001,-37.840717,144.88504,,69,Accounting,8.0,101 River St,Melbourne,VIC,3001.0,-37.840717,144.88504,,,,
QBO,False,568,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",5617,2023-04-02,"[{'TxnId': '32', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Custom Design', 'Amount': 750.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '4', 'name': 'Design'}, 'UnitPrice': 75, 'Qty': 10, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 750.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",136,False,NeedToPrint,NeedToSend,84,2023-04-02 04:35:59,2023-04-05 07:45:59,AUD,Australian Dollar,10.88,48,Karna Nisewaner,Thank you for your business and have a great day!,17.0,458 Main Street,Sydney,NSW,2001,-33.7714345,150.9109092,,7,Advertising,,,,,,,,,,,
QBO,False,569,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",7604,2021-09-04,"[{'TxnId': '101', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': '2 cubic ft. bag', 'Amount': 150.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '15', 'name': 'Soil'}, 'UnitPrice': 10, 'Qty': 15, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Rock Fountain', 'Amount': 275.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '5', 'name': 'Rock Fountain'}, 'UnitPrice': 275, 'Qty': 1, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 425.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",758,False,NotSet,NotSet,565,2021-09-04 02:41:03,2021-09-07 05:51:03,AUD,Australian Dollar,,44,Jen Zaccarella,Thank you for your business and have a great day!,,,,,,,,,26,Other Portfolio Income,,,,,,,,,1.0,Cash,
QBO,False,570,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",1148,2022-09-05,"[{'TxnId': '48', 'TxnType': 'Estimate'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Custom Design', 'Amount': 300.0, 'LinkedTxn': [{'TxnId': '48', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '4', 'name': 'Design'}, 'UnitPrice': 75, 'Qty': 4, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Installation of landscape design', 'Amount': 250.0, 'LinkedTxn': [{'TxnId': '48', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '7', 'name': 'Installation'}, 'UnitPrice': 50, 'Qty': 5, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '3', 'LineNum': 3, 'Description': 'Rock Fountain', 'Amount': 275.0, 'LinkedTxn': [{'TxnId': '48', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '5', 'name': 'Rock Fountain'}, 'UnitPrice': 275, 'Qty': 1, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '4', 'LineNum': 4, 'Description': 'Garden Rocks', 'Amount': 180.0, 'LinkedTxn': [{'TxnId': '48', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '13', 'name': 'Rocks'}, 'UnitPrice': 22.5, 'Qty': 8, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 1005.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}, {'Amount': 50.25, 'DetailType': 'DiscountLineDetail', 'DiscountLineDetail': {'PercentBased': True, 'DiscountPercent': 5, 'DiscountAccountRef': {'value': '86', 'name': 'Discounts given'}}}]",68,False,NotSet,NotSet,24,2022-09-05 17:28:03,2022-09-08 20:38:03,AUD,Australian Dollar,,45,Jordan Burgess,Thank you for your business and have a great day!,15.0,1 Success Way,Sydney,NSW,2000,-33.871226,150.897656,,39,Depreciation,,,,,,,,,2.0,Cheque,58740.0
QBO,False,571,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",1973,2021-11-09,[],"[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 75.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 25, 'Qty': 3, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 75.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",790,False,NeedToPrint,NeedToSend,74,2021-11-09 01:47:29,2021-11-12 04:57:29,USD,United States Dollar,63.2,13,John Melton,Thank you for your business and have a great day!,13.0,85 Pine St.,Menlo Park,CA,94304,37.4451342,-122.1409626,John@Melton.com,28,Disposal Fees,13.0,85 Pine St.,Menlo Park,CA,94304.0,37.4451342,-122.1409626,,,,
QBO,False,572,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",2636,2021-02-06,[],"[{'Id': '1', 'LineNum': 1, 'Description': 'Custom Design', 'Amount': 375.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '4', 'name': 'Design'}, 'UnitPrice': 75, 'Qty': 5, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 375.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",587,False,NeedToPrint,NeedToSend,472,2021-02-06 06:21:01,2021-02-09 09:31:01,USD,United States Dollar,46.96,7,Freeman Sporting Goods,Thank you for your business and have a great day!,7.0,370 Easy St.,Middlefield,CA,94482,37.4031672,-122.0642815,Sporting_goods@intuit.com,35,Checking,7.0,370 Easy St.,Middlefield,CA,94482.0,37.4031672,-122.0642815,,,,
