TxnDate,NameOf,BillableStatus,Taxable,HourlyRate,Hours,Minutes,Description,domain,sparse,Id,SyncToken,EmployeeRef_value,EmployeeRef_name,CustomerRef_value,CustomerRef_name,ItemRef_value,ItemRef_name,MetaData_CreateTime,MetaData_LastUpdatedTime
2023-07-31,Employee,HasBeenBilled,False,96,18,20,Sod,QBO,False,871,1,12,1,26,Travis Waldron,14,Sod,2023-07-31 21:31:39,2023-07-31 21:31:39
2022-12-13,Employee,NotBillable,False,0,28,49,Sprinkler Pipes,QBO,False,872,0,68,0,6,Dylan Sollfrank,17,Sprinkler Pipes,2022-12-13 08:37:25,2022-12-13 08:37:25
2022-06-22,Employee,Billable,False,13,22,16,Custom Design,QBO,False,873,0,55,0,44,Jen Zaccarella,4,Design,2022-06-22 08:23:53,2022-06-22 08:23:53
2023-04-05,Employee,NotBillable,False,0,12,55,Weekly Gardening Service,QBO,False,874,0,67,0,19,Rago Travel Agency,6,Gardening,2023-04-05 11:55:28,2023-04-05 11:55:28
2023-11-25,Employee,Billable,False,80,15,20,Weekly Gardening Service,QBO,False,875,0,68,0,55,Oxon Insurance Agency:Oxon -- Holiday Party,6,Gardening,2023-11-25 07:26:43,2023-11-25 07:26:43
2022-05-07,Employee,HasBeenBilled,False,24,21,56,Lumber,QBO,False,876,0,55,0,38,Ecker Designs,1,Services,2022-05-07 03:17:39,2022-05-07 03:17:39
2022-01-28,Employee,HasBeenBilled,False,46,29,21,Rock Fountain,QBO,False,877,1,54,1,50,Lew Plumbing,5,Rock Fountain,2022-01-28 10:12:40,2022-01-28 10:12:40
2021-08-11,Employee,NotBillable,False,0,8,6,Weekly Gardening Service,QBO,False,878,0,69,0,37,Clement's Cleaners,6,Gardening,2021-08-11 05:32:49,2021-08-11 05:32:49
2023-09-27,Employee,Billable,False,63,30,29,Rock Fountain,QBO,False,879,1,54,1,16,Kookies by Kathy,5,Rock Fountain,2023-09-27 08:05:31,2023-09-27 08:05:31
2023-02-24,Employee,Billable,False,87,5,6,Sprinkler Pipes,QBO,False,880,0,68,0,7,Freeman Sporting Goods,17,Sprinkler Pipes,2023-02-24 17:19:20,2023-02-24 17:19:20
2023-03-30,Employee,NotBillable,False,0,6,59,Weekly Gardening Service,QBO,False,881,0,68,0,27,Video Games by Dan,6,Gardening,2023-03-30 03:38:29,2023-03-30 03:38:29
2021-09-13,Employee,NotBillable,False,0,19,2,Weekly Gardening Service,QBO,False,882,0,67,0,1,Amy's Bird Sanctuary,6,Gardening,2021-09-13 09:35:33,2021-09-13 09:35:33
2021-08-24,Employee,Billable,False,56,10,54,Custom Design,QBO,False,883,0,55,0,35,Charlie Whitehead,4,Design,2021-08-24 05:07:07,2021-08-24 05:07:07
2021-04-23,Employee,HasBeenBilled,False,77,13,6,Lumber,QBO,False,884,1,13,1,45,Jordan Burgess,1,Services,2021-04-23 06:19:09,2021-04-23 06:19:09
2021-06-10,Employee,NotBillable,False,0,28,19,Concrete for fountain installation,QBO,False,885,1,54,1,38,Ecker Designs,3,Concrete,2021-06-10 21:32:20,2021-06-10 21:32:20
2022-06-28,Employee,NotBillable,False,0,18,34,Weekly Gardening Service,QBO,False,886,0,68,0,55,Oxon Insurance Agency:Oxon -- Holiday Party,6,Gardening,2022-06-28 08:04:11,2022-06-28 08:04:11
2023-10-29,Employee,NotBillable,False,0,16,51,Pest Control Services,QBO,False,887,0,55,0,22,Shara Barnett,10,Pest Control,2023-10-29 13:17:03,2023-10-29 13:17:03
2022-03-24,Employee,Billable,False,40,23,43,Weekly Gardening Service,QBO,False,888,1,12,1,32,Benjamin Yeung,6,Gardening,2022-03-24 23:11:34,2022-03-24 23:11:34
2022-08-24,Employee,Billable,False,65,15,23,Sprinkler Pipes,QBO,False,889,1,12,1,25,Sushi by Katsuyuki,17,Sprinkler Pipes,2022-08-24 15:46:35,2022-08-24 15:46:35
2022-12-10,Employee,Billable,False,87,15,10,Lumber,QBO,False,890,1,12,1,28,Wedding Planning by Whitney,1,Services,2022-12-10 01:37:22,2022-12-10 01:37:22
2021-02-28,Employee,HasBeenBilled,False,36,21,22,Weekly Gardening Service,QBO,False,891,0,55,0,41,Hazel Robinson,6,Gardening,2021-02-28 11:20:59,2021-02-28 11:20:59
2022-08-18,Employee,Billable,False,44,17,36,Pest Control Services,QBO,False,892,1,13,1,6,Dylan Sollfrank,10,Pest Control,2022-08-18 20:03:00,2022-08-18 20:03:00
2023-02-05,Employee,Billable,False,27,23,5,Weekly Gardening Service,QBO,False,893,0,68,0,44,Jen Zaccarella,6,Gardening,2023-02-05 04:03:17,2023-02-05 04:03:17
2021-10-28,Employee,HasBeenBilled,False,28,10,19,Rock Fountain,QBO,False,894,0,55,0,53,Oxon Insurance Agency,5,Rock Fountain,2021-10-28 17:27:50,2021-10-28 17:27:50
2021-04-20,Employee,HasBeenBilled,False,53,6,60,Weekly Gardening Service,QBO,False,895,0,55,0,56,Rob deMontarnal,6,Gardening,2021-04-20 18:10:48,2021-04-20 18:10:48
2021-08-15,Employee,NotBillable,False,0,15,34,Weekly Gardening Service,QBO,False,896,0,67,0,39,Froilan Rosqueta,6,Gardening,2021-08-15 22:42:40,2021-08-15 22:42:40
2022-12-24,Employee,HasBeenBilled,False,14,4,0,Weekly Gardening Service,QBO,False,897,0,55,0,40,Gorman Ho,6,Gardening,2022-12-24 09:51:55,2022-12-24 09:51:55
2021-12-14,Employee,NotBillable,False,0,21,37,Rock Fountain,QBO,False,898,0,67,0,18,Paulsen Medical Supplies,5,Rock Fountain,2021-12-14 18:24:32,2021-12-14 18:24:32
2021-11-01,Employee,Billable,False,17,2,58,Weekly Gardening Service,QBO,False,899,0,55,0,13,John Melton,6,Gardening,2021-11-01 17:14:40,2021-11-01 17:14:40
2021-10-28,Employee,NotBillable,False,0,17,60,Weekly Gardening Service,QBO,False,900,1,54,1,25,Sushi by Katsuyuki,6,Gardening,2021-10-28 12:55:48,2021-10-28 12:55:48
2022-01-19,Employee,HasBeenBilled,False,89,11,42,Weekly Gardening Service,QBO,False,901,0,68,0,55,Oxon Insurance Agency:Oxon -- Holiday Party,6,Gardening,2022-01-19 07:59:27,2022-01-19 07:59:27
2023-09-08,Employee,Billable,False,66,19,34,Rock Fountain,QBO,False,902,1,12,1,18,Paulsen Medical Supplies,5,Rock Fountain,2023-09-08 03:14:54,2023-09-08 03:14:54
2022-11-08,Employee,NotBillable,False,0,16,27,Sprinkler Heads,QBO,False,903,1,54,1,22,Shara Barnett,16,Sprinkler Heads,2022-11-08 03:45:38,2022-11-08 03:45:38
2022-02-28,Employee,HasBeenBilled,False,13,2,59,Custom Design,QBO,False,904,1,54,1,41,Hazel Robinson,4,Design,2022-02-28 02:56:01,2022-02-28 02:56:01
2022-11-10,Employee,NotBillable,False,0,7,34,Lumber,QBO,False,905,1,54,1,2,Bill's Windsurf Shop,1,Services,2022-11-10 03:36:15,2022-11-10 03:36:15
2021-01-30,Employee,Billable,False,76,2,48,Weekly Gardening Service,QBO,False,906,0,68,0,45,Jordan Burgess,6,Gardening,2021-01-30 08:17:51,2021-01-30 08:17:51
2022-03-31,Employee,NotBillable,False,0,7,41,Weekly Gardening Service,QBO,False,907,0,68,0,19,Rago Travel Agency,6,Gardening,2022-03-31 11:03:16,2022-03-31 11:03:16
2020-12-11,Employee,Billable,False,35,23,59,Weekly Gardening Service,QBO,False,908,0,55,0,12,Jeff's Jalopies,6,Gardening,2020-12-11 09:34:05,2020-12-11 09:34:05
2021-04-15,Employee,NotBillable,False,0,26,41,Custom Design,QBO,False,909,0,68,0,48,Karna Nisewaner,4,Design,2021-04-15 23:15:53,2021-04-15 23:15:53
2023-04-25,Employee,HasBeenBilled,False,95,16,32,Pest Control Services,QBO,False,910,0,69,0,49,Kristy Abercrombie,10,Pest Control,2023-04-25 04:04:20,2023-04-25 04:04:20
2021-04-19,Employee,NotBillable,False,0,9,42,Rock Fountain,QBO,False,911,1,12,1,37,Clement's Cleaners,5,Rock Fountain,2021-04-19 00:47:45,2021-04-19 00:47:45
2021-02-12,Employee,Billable,False,10,30,11,Weekly Gardening Service,QBO,False,912,0,68,0,20,Red Rock Diner,6,Gardening,2021-02-12 04:08:40,2021-02-12 04:08:40
2021-08-20,Employee,Billable,False,87,28,54,Lumber,QBO,False,913,0,55,0,40,Gorman Ho,1,Services,2021-08-20 04:26:58,2021-08-20 04:26:58
2023-06-11,Employee,HasBeenBilled,False,44,26,7,Sprinkler Heads,QBO,False,914,0,69,0,35,Charlie Whitehead,16,Sprinkler Heads,2023-06-11 21:22:41,2023-06-11 21:22:41
2023-07-20,Employee,HasBeenBilled,False,26,17,7,Weekly Gardening Service,QBO,False,915,0,55,0,18,Paulsen Medical Supplies,6,Gardening,2023-07-20 09:21:10,2023-07-20 09:21:10
2023-07-20,Employee,Billable,False,75,25,10,Weekly Gardening Service,QBO,False,916,0,55,0,36,Cheng-Cheng Lok,6,Gardening,2023-07-20 08:48:01,2023-07-20 08:48:01
2023-06-30,Employee,HasBeenBilled,False,32,6,52,Weekly Gardening Service,QBO,False,917,0,68,0,26,Travis Waldron,6,Gardening,2023-06-30 21:37:07,2023-06-30 21:37:07
2021-06-14,Employee,Billable,False,32,30,44,Custom Design,QBO,False,918,1,54,1,12,Jeff's Jalopies,4,Design,2021-06-14 12:46:14,2021-06-14 12:46:14
2023-06-17,Employee,NotBillable,False,0,10,22,Weekly Gardening Service,QBO,False,919,0,69,0,32,Benjamin Yeung,6,Gardening,2023-06-17 09:10:17,2023-06-17 09:10:17
2022-08-15,Employee,Billable,False,60,25,18,Weekly Gardening Service,QBO,False,920,0,68,0,30,Adwin Ko,6,Gardening,2022-08-15 23:55:27,2022-08-15 23:55:27
2023-01-21,Employee,NotBillable,False,0,8,58,Weekly Gardening Service,QBO,False,921,1,13,1,33,Cathy Quon,6,Gardening,2023-01-21 18:14:44,2023-01-21 18:14:44
2023-04-18,Employee,Billable,False,91,11,43,Sod,QBO,False,922,1,12,1,45,Jordan Burgess,14,Sod,2023-04-18 07:48:19,2023-04-18 07:48:19
2021-03-20,Employee,HasBeenBilled,False,48,4,1,Sprinkler Heads,QBO,False,923,1,12,1,56,Rob deMontarnal,16,Sprinkler Heads,2021-03-20 12:55:06,2021-03-20 12:55:06
2020-12-15,Employee,HasBeenBilled,False,40,7,18,Weekly Gardening Service,QBO,False,924,1,13,1,56,Rob deMontarnal,6,Gardening,2020-12-15 22:49:05,2020-12-15 22:49:05
2022-03-17,Employee,Billable,False,58,17,23,Lumber,QBO,False,925,0,67,0,5,Dukes Basketball Camp,1,Services,2022-03-17 05:52:58,2022-03-17 05:52:58
2023-06-21,Employee,NotBillable,False,0,27,55,Weekly Gardening Service,QBO,False,926,0,55,0,53,Oxon Insurance Agency,6,Gardening,2023-06-21 08:28:14,2023-06-21 08:28:14
2023-03-13,Employee,Billable,False,71,24,40,Sprinkler Heads,QBO,False,927,0,55,0,6,Dylan Sollfrank,16,Sprinkler Heads,2023-03-13 17:18:50,2023-03-13 17:18:50
2022-11-04,Employee,HasBeenBilled,False,90,24,58,Rock Fountain,QBO,False,928,0,68,0,29,Weiskopf Consulting,5,Rock Fountain,2022-11-04 02:48:08,2022-11-04 02:48:08
2023-11-28,Employee,NotBillable,False,0,12,13,Weekly Gardening Service,QBO,False,929,1,13,1,42,Himateja Madala,6,Gardening,2023-11-28 19:48:56,2023-11-28 19:48:56
2022-06-09,Employee,HasBeenBilled,False,24,27,35,Weekly Gardening Service,QBO,False,930,1,12,1,50,Lew Plumbing,6,Gardening,2022-06-09 01:43:21,2022-06-09 01:43:21
2022-09-02,Employee,NotBillable,False,0,14,29,Weekly Gardening Service,QBO,False,931,0,67,0,31,Alex Blakey,6,Gardening,2022-09-02 18:07:22,2022-09-02 18:07:22
2023-08-08,Employee,NotBillable,False,0,27,5,Weekly Gardening Service,QBO,False,932,0,69,0,8,Freeman Sporting Goods:0969 Ocean View Road,6,Gardening,2023-08-08 08:44:12,2023-08-08 08:44:12
2020-12-13,Employee,HasBeenBilled,False,41,28,15,Concrete for fountain installation,QBO,False,933,0,68,0,15,Pye's Cakes,3,Concrete,2020-12-13 17:41:29,2020-12-13 17:41:29
2023-08-28,Employee,NotBillable,False,0,8,7,Sod,QBO,False,934,1,13,1,54,Oxon Insurance Agency:Oxon - Retreat,14,Sod,2023-08-28 22:35:22,2023-08-28 22:35:22
2022-02-25,Employee,HasBeenBilled,False,100,18,16,Sprinkler Pipes,QBO,False,935,0,55,0,15,Pye's Cakes,17,Sprinkler Pipes,2022-02-25 02:37:38,2022-02-25 02:37:38
2023-08-01,Employee,NotBillable,False,0,23,55,Lumber,QBO,False,936,1,54,1,6,Dylan Sollfrank,1,Services,2023-08-01 04:25:12,2023-08-01 04:25:12
2022-07-07,Employee,HasBeenBilled,False,84,26,12,Custom Design,QBO,False,937,0,68,0,4,Diego Rodriguez,4,Design,2022-07-07 02:50:00,2022-07-07 02:50:00
2021-05-09,Employee,Billable,False,82,13,25,Weekly Gardening Service,QBO,False,938,0,67,0,54,Oxon Insurance Agency:Oxon - Retreat,6,Gardening,2021-05-09 10:38:00,2021-05-09 10:38:00
2022-04-12,Employee,Billable,False,10,21,27,Weekly Gardening Service,QBO,False,939,0,67,0,8,Freeman Sporting Goods:0969 Ocean View Road,6,Gardening,2022-04-12 18:38:02,2022-04-12 18:38:02
2023-01-17,Employee,NotBillable,False,0,10,33,Weekly Gardening Service,QBO,False,940,1,54,1,11,Gevelber Photography,6,Gardening,2023-01-17 07:28:51,2023-01-17 07:28:51
2021-04-24,Employee,Billable,False,33,7,52,2 cubic ft. bag,QBO,False,941,1,13,1,6,Dylan Sollfrank,15,Soil,2021-04-24 19:44:28,2021-04-24 19:44:28
2023-08-02,Employee,NotBillable,False,0,19,6,Weekly Gardening Service,QBO,False,942,1,54,1,22,Shara Barnett,6,Gardening,2023-08-02 06:34:20,2023-08-02 06:34:20
2023-01-29,Employee,HasBeenBilled,False,51,9,33,Weekly Gardening Service,QBO,False,943,0,55,0,21,Rondonuwu Fruit and Vegi,6,Gardening,2023-01-29 00:40:33,2023-01-29 00:40:33
2022-11-30,Employee,NotBillable,False,0,8,3,Sod,QBO,False,944,1,12,1,55,Oxon Insurance Agency:Oxon -- Holiday Party,14,Sod,2022-11-30 04:48:29,2022-11-30 04:48:29
2021-03-17,Employee,NotBillable,False,0,28,10,Lumber,QBO,False,945,0,68,0,51,Moturu Tapasvi,1,Services,2021-03-17 06:04:34,2021-03-17 06:04:34
2021-05-04,Employee,HasBeenBilled,False,50,3,5,Lumber,QBO,False,946,0,69,0,32,Benjamin Yeung,1,Services,2021-05-04 09:19:44,2021-05-04 09:19:44
2023-08-21,Employee,Billable,False,72,12,4,Rock Fountain,QBO,False,947,0,68,0,3,Cool Cars,5,Rock Fountain,2023-08-21 01:03:22,2023-08-21 01:03:22
2022-12-09,Employee,NotBillable,False,0,26,1,Weekly Gardening Service,QBO,False,948,0,68,0,29,Weiskopf Consulting,6,Gardening,2022-12-09 22:24:50,2022-12-09 22:24:50
2023-10-30,Employee,Billable,False,61,3,46,Tree and Shrub Trimming,QBO,False,949,1,12,1,2,Bill's Windsurf Shop,18,Trimming,2023-10-30 08:19:24,2023-10-30 08:19:24
2023-04-19,Employee,Billable,False,91,19,43,Rock Fountain,QBO,False,950,0,68,0,56,Rob deMontarnal,5,Rock Fountain,2023-04-19 20:42:39,2023-04-19 20:42:39
2021-07-24,Employee,NotBillable,False,0,12,29,Weekly Gardening Service,QBO,False,951,1,12,1,9,Freeman Sporting Goods:55 Twin Lane,6,Gardening,2021-07-24 13:35:43,2021-07-24 13:35:43
2021-08-29,Employee,HasBeenBilled,False,31,28,49,Weekly Gardening Service,QBO,False,952,1,12,1,53,Oxon Insurance Agency,6,Gardening,2021-08-29 16:44:06,2021-08-29 16:44:06
2021-01-21,Employee,NotBillable,False,0,12,59,Tree and Shrub Trimming,QBO,False,953,1,12,1,16,Kookies by Kathy,18,Trimming,2021-01-21 12:02:07,2021-01-21 12:02:07
2021-12-09,Employee,NotBillable,False,0,22,8,Custom Design,QBO,False,954,0,69,0,41,Hazel Robinson,4,Design,2021-12-09 07:05:54,2021-12-09 07:05:54
2021-10-23,Employee,NotBillable,False,0,15,13,Weekly Gardening Service,QBO,False,955,0,55,0,8,Freeman Sporting Goods:0969 Ocean View Road,6,Gardening,2021-10-23 02:26:39,2021-10-23 02:26:39
2022-11-02,Employee,Billable,False,52,18,53,Weekly Gardening Service,QBO,False,956,1,12,1,32,Benjamin Yeung,6,Gardening,2022-11-02 04:58:36,2022-11-02 04:58:36
2023-06-23,Employee,Billable,False,76,30,6,Weekly Gardening Service,QBO,False,957,1,13,1,23,Shara Barnett:Barnett Design,6,Gardening,2023-06-23 00:40:09,2023-06-23 00:40:09
2022-05-16,Employee,NotBillable,False,0,19,17,Custom Design,QBO,False,958,0,69,0,12,Jeff's Jalopies,4,Design,2022-05-16 11:10:47,2022-05-16 11:10:47
2022-10-02,Employee,NotBillable,False,0,2,55,Custom Design,QBO,False,959,1,54,1,50,Lew Plumbing,4,Design,2022-10-02 21:59:11,2022-10-02 21:59:11
2021-10-17,Employee,NotBillable,False,0,13,6,Custom Design,QBO,False,960,1,12,1,19,Rago Travel Agency,4,Design,2021-10-17 03:48:03,2021-10-17 03:48:03
2022-11-22,Employee,NotBillable,False,0,24,41,Weekly Gardening Service,QBO,False,961,1,13,1,12,Jeff's Jalopies,6,Gardening,2022-11-22 01:46:20,2022-11-22 01:46:20
2022-01-15,Employee,HasBeenBilled,False,58,23,42,Sprinkler Heads,QBO,False,962,0,68,0,51,Moturu Tapasvi,16,Sprinkler Heads,2022-01-15 22:49:32,2022-01-15 22:49:32
2021-09-30,Employee,NotBillable,False,0,6,35,Rock Fountain,QBO,False,963,0,55,0,43,Jacint Tumacder,5,Rock Fountain,2021-09-30 13:21:26,2021-09-30 13:21:26
2023-05-31,Employee,NotBillable,False,0,15,39,Sod,QBO,False,964,1,54,1,25,Sushi by Katsuyuki,14,Sod,2023-05-31 23:33:49,2023-05-31 23:33:49
2021-06-28,Employee,Billable,False,29,12,26,Weekly Gardening Service,QBO,False,965,0,55,0,52,Nadia Phillipchuk,6,Gardening,2021-06-28 09:39:20,2021-06-28 09:39:20
2022-11-05,Employee,Billable,False,50,3,35,Lumber,QBO,False,966,1,13,1,16,Kookies by Kathy,1,Services,2022-11-05 20:38:39,2022-11-05 20:38:39
2022-06-22,Employee,Billable,False,50,20,35,Sod,QBO,False,967,1,12,1,14,Kate Whelan,14,Sod,2022-06-22 22:54:54,2022-06-22 22:54:54
2021-03-07,Employee,NotBillable,False,0,2,50,Weekly Gardening Service,QBO,False,968,0,68,0,32,Benjamin Yeung,6,Gardening,2021-03-07 00:43:08,2021-03-07 00:43:08
2022-03-14,Employee,NotBillable,False,0,5,57,Sprinkler Heads,QBO,False,969,0,69,0,40,Gorman Ho,16,Sprinkler Heads,2022-03-14 13:49:23,2022-03-14 13:49:23
2023-08-24,Employee,HasBeenBilled,False,37,17,50,Concrete for fountain installation,QBO,False,970,1,12,1,1,Amy's Bird Sanctuary,3,Concrete,2023-08-24 21:37:05,2023-08-24 21:37:05
2022-03-29,Employee,NotBillable,False,0,4,56,Weekly Gardening Service,QBO,False,971,0,69,0,35,Charlie Whitehead,6,Gardening,2022-03-29 19:24:48,2022-03-29 19:24:48
2021-08-05,Employee,NotBillable,False,0,16,32,Sprinkler Heads,QBO,False,972,0,69,0,17,Mark Cho,16,Sprinkler Heads,2021-08-05 12:50:10,2021-08-05 12:50:10
2022-02-28,Employee,NotBillable,False,0,19,22,Custom Design,QBO,False,973,0,68,0,56,Rob deMontarnal,4,Design,2022-02-28 01:15:11,2022-02-28 01:15:11
2022-10-12,Employee,HasBeenBilled,False,35,12,45,Sprinkler Heads,QBO,False,974,0,68,0,20,Red Rock Diner,16,Sprinkler Heads,2022-10-12 08:49:53,2022-10-12 08:49:53
2021-08-20,Employee,HasBeenBilled,False,36,8,38,Concrete for fountain installation,QBO,False,975,0,68,0,20,Red Rock Diner,3,Concrete,2021-08-20 01:27:26,2021-08-20 01:27:26
2021-12-13,Employee,Billable,False,16,27,59,Weekly Gardening Service,QBO,False,976,0,67,0,12,Jeff's Jalopies,6,Gardening,2021-12-13 21:15:28,2021-12-13 21:15:28
2022-10-07,Employee,HasBeenBilled,False,73,25,2,Weekly Gardening Service,QBO,False,977,0,68,0,20,Red Rock Diner,6,Gardening,2022-10-07 04:36:36,2022-10-07 04:36:36
2023-07-29,Employee,HasBeenBilled,False,95,12,35,Custom Design,QBO,False,978,0,67,0,40,Gorman Ho,4,Design,2023-07-29 02:15:55,2023-07-29 02:15:55
2023-05-29,Employee,HasBeenBilled,False,45,6,41,Weekly Gardening Service,QBO,False,979,1,13,1,28,Wedding Planning by Whitney,6,Gardening,2023-05-29 12:35:17,2023-05-29 12:35:17
2023-05-10,Employee,Billable,False,18,21,6,Weekly Gardening Service,QBO,False,980,1,13,1,9,Freeman Sporting Goods:55 Twin Lane,6,Gardening,2023-05-10 04:19:31,2023-05-10 04:19:31
2023-06-09,Employee,NotBillable,False,0,16,43,Rock Fountain,QBO,False,981,0,55,0,52,Nadia Phillipchuk,5,Rock Fountain,2023-06-09 17:18:52,2023-06-09 17:18:52
2022-09-19,Employee,NotBillable,False,0,15,0,Weekly Gardening Service,QBO,False,982,0,68,0,38,Ecker Designs,6,Gardening,2022-09-19 08:59:55,2022-09-19 08:59:55
2021-01-03,Employee,HasBeenBilled,False,28,7,3,Weekly Gardening Service,QBO,False,983,1,54,1,45,Jordan Burgess,6,Gardening,2021-01-03 04:50:28,2021-01-03 04:50:28
2023-02-20,Employee,HasBeenBilled,False,49,27,14,Sprinkler Heads,QBO,False,984,1,12,1,20,Red Rock Diner,16,Sprinkler Heads,2023-02-20 00:52:09,2023-02-20 00:52:09
2020-12-23,Employee,NotBillable,False,0,13,58,Sod,QBO,False,985,1,54,1,53,Oxon Insurance Agency,14,Sod,2020-12-23 14:03:30,2020-12-23 14:03:30
2020-12-11,Employee,NotBillable,False,0,22,41,Rock Fountain,QBO,False,986,1,13,1,51,Moturu Tapasvi,5,Rock Fountain,2020-12-11 05:36:56,2020-12-11 05:36:56
2022-05-21,Employee,Billable,False,76,29,48,Sprinkler Heads,QBO,False,987,1,12,1,44,Jen Zaccarella,16,Sprinkler Heads,2022-05-21 20:42:34,2022-05-21 20:42:34
2021-06-29,Employee,NotBillable,False,0,18,39,Custom Design,QBO,False,988,0,67,0,13,John Melton,4,Design,2021-06-29 00:42:11,2021-06-29 00:42:11
2021-09-09,Employee,NotBillable,False,0,6,20,Weekly Gardening Service,QBO,False,989,1,54,1,15,Pye's Cakes,6,Gardening,2021-09-09 23:46:12,2021-09-09 23:46:12
2021-02-16,Employee,NotBillable,False,0,18,60,Concrete for fountain installation,QBO,False,990,0,67,0,45,Jordan Burgess,3,Concrete,2021-02-16 08:56:05,2021-02-16 08:56:05
2022-01-23,Employee,Billable,False,81,27,10,Sprinkler Pipes,QBO,False,991,0,67,0,46,Justine Outland,17,Sprinkler Pipes,2022-01-23 15:01:42,2022-01-23 15:01:42
2022-10-09,Employee,HasBeenBilled,False,31,29,21,Sod,QBO,False,992,1,13,1,39,Froilan Rosqueta,14,Sod,2022-10-09 16:02:17,2022-10-09 16:02:17
2021-12-18,Employee,HasBeenBilled,False,93,10,42,Sod,QBO,False,993,1,12,1,7,Freeman Sporting Goods,14,Sod,2021-12-18 06:56:56,2021-12-18 06:56:56
2022-03-30,Employee,HasBeenBilled,False,74,29,55,Pest Control Services,QBO,False,994,0,68,0,4,Diego Rodriguez,10,Pest Control,2022-03-30 08:14:27,2022-03-30 08:14:27
2023-06-27,Employee,NotBillable,False,0,25,14,Lumber,QBO,False,995,1,54,1,54,Oxon Insurance Agency:Oxon - Retreat,1,Services,2023-06-27 21:23:17,2023-06-27 21:23:17
2022-12-30,Employee,HasBeenBilled,False,75,21,10,Weekly Gardening Service,QBO,False,996,1,54,1,37,Clement's Cleaners,6,Gardening,2022-12-30 08:08:52,2022-12-30 08:08:52
2023-05-19,Employee,Billable,False,36,28,11,Sprinkler Heads,QBO,False,997,0,68,0,27,Video Games by Dan,16,Sprinkler Heads,2023-05-19 08:30:58,2023-05-19 08:30:58
2023-07-05,Employee,Billable,False,86,8,56,Weekly Gardening Service,QBO,False,998,0,68,0,36,Cheng-Cheng Lok,6,Gardening,2023-07-05 18:54:53,2023-07-05 18:54:53
2022-12-24,Employee,NotBillable,False,0,12,1,Custom Design,QBO,False,999,0,67,0,9,Freeman Sporting Goods:55 Twin Lane,4,Design,2022-12-24 19:20:15,2022-12-24 19:20:15
2022-12-15,Employee,NotBillable,False,0,27,60,Sod,QBO,False,1000,1,12,1,3,Cool Cars,14,Sod,2022-12-15 13:25:44,2022-12-15 13:25:44
